kml_lat,kml_lng,matched_lat,matched_lng,distance,link_id,railway_name
37.5134011,126.9264289,37.51326860534439,126.9264309412244,0.00013251037831854334,TRN210000000050DS,지하철1호선
37.513401,126.926424,37.51326860534439,126.9264309412244,0.00013257648897836762,TRN210000000050DS,지하철1호선
37.513388,126.9259081,37.51324991644458,126.92602527997782,0.000181102776012649,TRN210000000050ZE,지하철1호선
37.513385,126.925637,37.51325212736246,126.92560825884695,0.00013594554676119657,TRN210000000050ZE,지하철1호선
37.513408,126.925241,37.5132702531321,126.92526204246563,0.00013934484194279571,TRN210000000050ZE,지하철1호선
37.513424,126.924992,37.51330625319135,126.9249687079597,0.00012002845532624455,TRN210000000050ZE,지하철1호선
37.5134491,126.9247539,37.513376233581546,126.92453809692931,0.00022777286988805747,TRN210000000050ZE,지하철1호선
37.513518,126.9243569,37.51344929437737,126.92422419982319,0.00014943158805714925,TRN210000000050ZE,지하철1호선
37.513622,126.9239931,37.51344929437737,126.92422419982319,0.00028850365745220787,TRN210000000050ZE,지하철1호선
37.5137099,126.923721,37.51364924068745,126.92361012502182,0.00012638359460373787,TRN210000000050ZE,지하철1호선
37.513824,126.9234249,37.51364924068745,126.92361012502182,0.0002546549155867349,TRN210000000050ZE,지하철1호선
37.513904,126.923243,37.513836858335324,126.92316021328776,0.00010659100740059134,TRN210000000050ZE,지하철1호선
37.514037,126.923003,37.51394410755524,126.92295778057894,0.00010331409552582515,TRN210000000050ZE,지하철1호선
37.514188,126.922752,37.514150185119696,126.92261277831776,0.0001442658725401164,TRN210000000050ZE,지하철1호선
37.514482,126.922364,37.51438493758546,126.92226304500913,0.00014004650119813644,TRN210000000050ZE,지하철1호선
37.5151499,126.9215061,37.51500907047514,126.92146614365859,0.00014638806061655033,TRN210000000050ZE,지하철1호선
37.5158531,126.9206129,37.515443461484466,126.92091591987987,0.0005095338664034135,TRN210000000050ZE,지하철1호선
37.516004,126.920396,37.515973362574385,126.92011706594371,0.00028061158137680184,TRN210000000050ZE,지하철1호선
37.516093,126.92027,37.515973362574385,126.92011706594371,0.00019416987196772204,TRN210000000050ZE,지하철1호선
37.516244,126.920008,37.515973362574385,126.92011706594371,0.00029178758750609076,TRN210000000050ZE,지하철1호선
37.5163511,126.9198139,37.51637676208234,126.91945052576068,0.00036427926137299753,TRN210000000050ZE,지하철1호선
37.516536,126.919438,37.51637676208234,126.91945052576068,0.0001597298002962789,TRN210000000050ZE,지하철1호선
37.5166691,126.9191199,37.5165778703614,126.91897475721198,0.0001714330069485983,TRN210000000050ZE,지하철1호선
37.516739,126.918938,37.5165778703614,126.91897475721198,0.00016526903239278426,TRN210000000050ZE,지하철1호선
37.516835,126.918653,37.51670090575819,126.91864008734827,0.00013471452134457339,TRN210000000050ZE,지하철1호선
37.516896,126.9184149,37.51675868297993,126.91846626196194,0.00014660837334455308,TRN210000000050ZE,지하철1호선
37.51694,126.9182669,37.51680866865044,126.91829206905061,0.00013372136884105018,TRN210000000050ZE,지하철1호선
37.5170179,126.917915,37.51688221437492,126.91800168479301,0.00016101193183920527,TRN210000000050ZE,지하철1호선
37.5170519,126.917723,37.51696391278934,126.91767140014042,0.0001020014448279221,TRN210000000050ZE,지하철1호선
37.5170869,126.9175641,37.51696391278934,126.91767140014042,0.00016321511608465366,TRN210000000050ZE,지하철1호선
37.517112,126.9173819,37.51703163702445,126.91706993364237,0.00032215092135597296,TRN210000000050ZE,지하철1호선
37.517129,126.917212,37.51703163702445,126.91706993364237,0.00017222775322223434,TRN210000000050ZE,지하철1호선
37.517145,126.917043,37.51703163702445,126.91706993364237,0.00011651860501949774,TRN210000000050ZE,지하철1호선
37.517153,126.9169289,37.51704612409136,126.91694130505421,0.00010759342553324812,TRN2100000000510G,지하철1호선
37.517169,126.916703,37.51710121679276,126.916499667709,0.00021433288069001939,TRN2100000000511H,지하철1호선
37.517175,126.9163521,37.51710653592853,126.91645702865533,0.00012528907291879695,TRN2100000000512I,지하철1호선
37.517172,126.916047,37.51711663095064,126.91611996200939,9.15925020985446e-05,TRN2100000000512I,지하철1호선
37.51716,126.9157191,37.517110032035724,126.9157030988436,5.2467460964436595e-05,TRN2100000000512I,지하철1호선
37.5171289,126.9152441,37.5171058768139,126.91564297809663,0.00039954199162467024,TRN2100000000512I,지하철1호선
37.517087,126.914623,37.51705363334338,126.91471254796738,9.556239969335115e-05,TRN2100000000512I,지하철1호선
37.5170549,126.9141141,37.516978432094525,126.9138874098613,0.00023923996228181793,TRN2100000000512I,지하철1호선
37.5170139,126.9136061,37.516978432094525,126.9138874098613,0.00028353696476425896,TRN2100000000512I,지하철1호선
37.5169509,126.9126221,37.516859380084384,126.9122188055192,0.00041354846534589427,TRN2100000000512I,지하철1호선
37.516908,126.911854,37.516859380084384,126.9122188055192,0.00036803119844855745,TRN2100000000512I,지하철1호선
37.516887,126.911537,37.516859380084384,126.9122188055192,0.0006823647307413204,TRN2100000000512I,지하철1호선
37.5168669,126.911334,37.51669403907276,126.9105576136942,0.0007953971309989419,TRN2100000000512I,지하철1호선
37.5168281,126.911007,37.51669403907276,126.9105576136942,0.0004689566974200301,TRN2100000000512I,지하철1호선
37.5167901,126.910713,37.51669403907276,126.9105576136942,0.0001826817061847532,TRN2100000000512I,지하철1호선
37.516751,126.910465,37.51669403907276,126.9105576136942,0.00010872830166959301,TRN2100000000512I,지하철1호선
37.516714,126.910296,37.51669403907276,126.9105576136942,0.0002623740909565675,TRN2100000000512I,지하철1호선
37.5166761,126.910138,37.51655753111413,126.90989369455505,0.0002715579701070401,TRN2100000000512I,지하철1호선
37.51661,126.909833,37.51655753111413,126.90989369455505,8.022975131798862e-05,TRN2100000000512I,지하철1호선
37.516545,126.909608,37.51646109218855,126.90959219043101,8.538420986471245e-05,TRN2100000000512I,지하철1호선
37.516499,126.90945,37.51643033810145,126.9095110607337,9.188508863121672e-05,TRN2100000000512I,지하철1호선
37.516434,126.909236,37.51627625286809,126.90922211318085,0.00015835719551584356,TRN2100000000512I,지하철1호선
37.516341,126.9089771,37.51627625286809,126.90922211318085,0.00025342385420060144,TRN2100000000512I,지하철1호선
37.51624,126.908719,37.51627625286809,126.90922211318085,0.0005044176277453025,TRN2100000000512I,지하철1호선
37.516046,126.9082009,37.51559631328148,126.90771709090549,0.0006605220546984921,TRN210000000050WB,지하철1호선
37.5158701,126.907774,37.51559631328148,126.90771709090549,0.0002796387174153663,TRN210000000050WB,지하철1호선
37.515815,126.9076049,37.51559631328148,126.90771709090549,0.0002457858420168231,TRN210000000050WB,지하철1호선
37.515813,126.907605,37.51559631328148,126.90771709090549,0.00024396209762577857,TRN210000000050WB,지하철1호선
37.5156209,126.907099,37.51559631328148,126.90771709090549,0.0006185797233807671,TRN210000000050WB,지하철1호선
37.515427,126.906604,37.51559631328148,126.90771709090549,0.001125894467155446,TRN210000000050WB,지하철1호선
37.515095,126.90576,37.51464155410053,126.90560388383109,0.0004795679742693978,TRN210000000050WB,지하철1호선
37.514727,126.904917,37.51449793173747,126.90528066817221,0.00042979856721239365,TRN210000000050WB,지하철1호선
37.5145699,126.904569,37.5142908581384,126.90478595990551,0.00035346281434403364,TRN210000000050WB,지하철1호선
37.5141841,126.903692,37.51383945647887,126.90370925304896,0.00034507509958869013,TRN210000000050WB,지하철1호선
37.513678,126.9025459,37.51338526303134,126.90258541680356,0.0002953921301990335,TRN210000000050WB,지하철1호선
37.513116,126.9012869,37.51305704884053,126.9015809195203,0.00029987116820062156,TRN210000000050WB,지하철1호선
37.512601,126.900118,37.5124614134776,126.90011632101266,0.00013959661970328833,TRN210000000050WB,지하철1호선
37.512241,126.8992529,37.512201308695424,126.89945828279124,0.0002091829118284438,TRN210000000050WB,지하철1호선
37.511735,126.89805,37.51170409935171,126.89811773509611,7.445060986853095e-05,TRN210000000050WB,지하철1호선
37.5111629,126.896678,37.51117734951656,126.89670259191334,2.8522810707438402e-05,TRN210000000050WB,지하철1호선
37.510629,126.895408,37.510615026846715,126.89531820638648,9.087432004057931e-05,TRN210000000050WB,지하철1호선
37.5102319,126.894452,37.51026054300691,126.89450071983168,5.651587249409894e-05,TRN210000000050WB,지하철1호선
37.509716,126.893238,37.50978890918461,126.8934140840093,0.00019058155086619229,TRN210000000050WB,지하철1호선
37.5094311,126.8925529,37.50945668747262,126.89264062937183,9.138468928859054e-05,TRN21000000004ZZC,지하철1호선
37.5091821,126.891968,37.5091638169966,126.89192803642388,4.394719138081834e-05,TRN21000000004ZYB,지하철1호선
37.50909,126.891766,37.509077838079655,126.89174460087669,2.461371132176374e-05,TRN21000000004ZXA,지하철1호선
37.5090069,126.8915641,37.509077838079655,126.89174460087669,0.0001939401393018802,TRN21000000004ZXA,지하철1호선
37.50885,126.891215,37.50884640603756,126.89125085164865,3.603133742643412e-05,TRN21000000004ZV8,지하철1호선
37.5087491,126.8910019,37.50884640603756,126.89125085164865,0.00026729270156127465,TRN21000000004ZV8,지하철1호선
37.5086389,126.8907661,37.50852277559388,126.89056041267389,0.00023620362786212496,TRN21000000004ZV8,지하철1호선
37.508538,126.890564,37.50852277559388,126.89056041267389,1.564133786756635e-05,TRN21000000004ZV8,지하철1호선
37.508235,126.88998,37.50796217493459,126.88956593208779,0.000495868684463446,TRN21000000004ZV8,지하철1호선
37.5079879,126.889543,37.50796217493459,126.88956593208779,3.446243811470807e-05,TRN21000000004ZV8,지하철1호선
37.507512,126.8887691,37.507545680229846,126.88889765219089,0.00013289102176002542,TRN21000000004ZV8,지하철1호선
37.507155,126.8881751,37.507200070283716,126.88834091793483,0.0001718339837901117,TRN21000000004ZV8,지하철1호선
37.506771,126.8875471,37.5066984019803,126.88754091310724,7.286117008566741e-05,TRN21000000004ZV8,지하철1호선
37.5061939,126.8866171,37.50625426851711,126.88681273739263,0.00020473970610439547,TRN21000000004ZV8,지하철1호선
37.505682,126.885777,37.50570197041788,126.8859101813418,0.00013467029142548564,TRN21000000004ZV8,지하철1호선
37.505169,126.8849471,37.50529152273194,126.885049654123,0.00015977849662262092,TRN21000000004ZV8,지하철1호선
37.504574,126.8839269,37.50464145308918,126.88394535736295,6.993277834224253e-05,TRN21000000004ZV8,지하철1호선
37.504547,126.8838929,37.50464145308918,126.88394535736295,0.00010804240362711903,TRN21000000004ZV8,지하철1호선
37.504218,126.883389,37.50416806671903,126.88324724185239,0.00015029539234829393,TRN21000000004ZV8,지하철1호선
37.503935,126.883032,37.50399706763933,126.88305428674437,6.594763700861129e-05,TRN21000000004ZV8,지하철1호선
37.50378,126.8828421,37.50399706763933,126.88305428674437,0.0003035483067475554,TRN21000000004ZV8,지하철1호선
37.5035789,126.882607,37.503379080485956,126.88235020563444,0.000325378524758045,TRN21000000004ZV8,지하철1호선
37.5032787,126.8822168,37.503379080485956,126.88235020563444,0.0001669530031521038,TRN21000000004ZV8,지하철1호선
37.503278,126.882216,37.503379080485956,126.88235020563444,0.0001680131451876996,TRN21000000004ZV8,지하철1호선
37.50277,126.881771,37.50243489645867,126.88138111293,0.000514107294994085,TRN21000000004Z6J,지하철1호선
37.502487,126.881458,37.50243489645867,126.88138111293,9.287841811760254e-05,TRN21000000004Z6J,지하철1호선
37.5020959,126.8810801,37.502125791343026,126.88106386074283,3.4017728636317396e-05,TRN21000000004Z6J,지하철1호선
37.501442,126.880479,37.501610968715426,126.88048015398535,0.0001689726559999267,TRN21000000004Z6J,지하철1호선
37.500687,126.879778,37.50093498733204,126.87984299243746,0.0002563625046262401,TRN21000000004Z6J,지하철1호선
37.5000779,126.8791311,37.50000034464137,126.87922825726613,0.00012431559844169329,TRN21000000004YU6,지하철1호선
37.4998141,126.878852,37.49985860671212,126.87920129226389,0.00035211636292218165,TRN21000000004YU6,지하철1호선
37.499695,126.8787291,37.49957012602043,126.87914641068956,0.000435593528868808,TRN21000000004YU6,지하철1호선
37.499532,126.8785959,37.49954071690038,126.87914611002353,0.0005502790695171312,TRN21000000004YU6,지하철1호선
37.499351,126.8785079,37.499348429980884,126.87914414749704,0.0006362526876092183,TRN21000000004YU6,지하철1호선
37.499161,126.8784429,37.4991279904953,126.87914189879369,0.00069977777971801,TRN21000000004YU6,지하철1호선
37.4990799,126.8784221,37.4991279904953,126.87914189879369,0.0007214034926067461,TRN21000000004YU6,지하철1호선
37.4989529,126.8784011,37.4991279904953,126.87914189879369,0.0007612092578734423,TRN21000000004YU6,지하철1호선
37.4987729,126.878415,37.49805108029242,126.87818623307797,0.0007572040642167605,TRN21000000004YLX,"경부선,지하철1호선"
37.498566,126.878452,37.49805108029242,126.87818623307797,0.0005794604059765616,TRN21000000004YLX,"경부선,지하철1호선"
